Step,Energy 1,Energy 2,Energy 3,Energy 5,Energy 10
313,8883.417969,8885.594727,8866.933594,8870.987305,8890.573242
314,8883.417969,8885.594727,8866.933594,8870.987305,8890.573242
315,8883.417969,8885.594727,8866.933594,8870.987305,8890.573242
316,8883.006836,8885.594727,8866.933594,8870.987305,8890.573242
317,8883.006836,8885.594727,8866.084961,8870.987305,8890.573242
318,8881.666016,8885.594727,8866.084961,8870.987305,8889.857422
319,8881.666016,8885.594727,8866.084961,8870.987305,8889.857422
320,8880.669922,8885.594727,8866.084961,8870.987305,8885.981445
321,8880.669922,8885.594727,8866.084961,8870.987305,8885.981445
322,8880.669922,8885.594727,8866.084961,8870.987305,8885.981445
323,8880.669922,8885.594727,8866.084961,8870.987305,8885.981445
324,8880.669922,8885.594727,8866.084961,8870.987305,8885.981445
325,8880.669922,8885.594727,8866.084961,8870.987305,8885.981445
326,8880.669922,8885.594727,8865.553711,8870.987305,8885.981445
327,8880.669922,8885.594727,8865.248047,8870.987305,8885.981445
328,8880.669922,8885.594727,8865.248047,8870.987305,8885.981445
329,8880.669922,8885.594727,8865.248047,8870.987305,8885.981445
330,8880.669922,8885.594727,8865.248047,8870.987305,8885.981445
331,8880.669922,8885.594727,8864.957031,8870.987305,8885.981445
332,8880.669922,8885.594727,8864.957031,8870.987305,8884.081055
333,8880.669922,8885.594727,8861.771484,8870.987305,8884.081055
334,8880.669922,8885.594727,8861.771484,8870.987305,8884.081055
335,8880.669922,8885.594727,8861.771484,8870.987305,8884.081055
336,8880.669922,8885.594727,8861.771484,8870.987305,8884.081055
337,8880.24707,8885.594727,8861.771484,8870.987305,8884.081055
338,8879.939453,8885.594727,8861.771484,8870.987305,8884.081055
339,8879.939453,8885.594727,8861.771484,8870.987305,8884.081055
340,8879.939453,8885.594727,8861.771484,8870.987305,8884.081055
341,8879.939453,8885.594727,8861.771484,8870.987305,8884.081055
342,8879.939453,8885.594727,8860.628906,8870.987305,8884.081055
343,8879.939453,8885.594727,8860.628906,8870.987305,8883.797852
344,8879.939453,8885.594727,8860.628906,8870.987305,8883.797852
345,8879.25,8885.594727,8860.628906,8870.987305,8883.797852
346,8879.25,8885.594727,8860.628906,8870.987305,8883.797852
347,8879.25,8885.594727,8860.628906,8870.987305,8883.797852
348,8879.25,8885.594727,8860.628906,8870.987305,8880.429688
